Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-01-75001/1833497,Achat :Appartement T1- Paris 1 - Paris (75),Appartement T1,- Paris 1 - Paris (75),712950,23.78,1,"Paris 1er – Place Dauphine.
Adresse rare et prestigieuse. Au cœur de l’Île de la Cité, sur la mythique Place Dauphine, ce charmant pied-à-terre se situe au troisième étage d’un élégant immeuble du XVIIᵉ siècle, soigneusement entretenu et chargé d’histoire.
Doté de deux grandes fenêtres ouvrant sur la Place Dauphine, l’appartement bénéficie d’une vue dégagée sur la place et d’un cadre calme et lumineux.
D’une superficie de 23,78 m² Loi Carrez, il comprend une agréable pièce de vie, une cuisine entièrement équipée, une salle d’eau avec toilettes ainsi que de nombreux rangements.
Ce bien séduit par son authenticité, son caractère historique et son emplacement unique au cœur de Paris.
Édifiée sous Henri IV au début du XVIIᵉ siècle, la Place Dauphine fut la seconde place royale de la capitale, après la Place des Vosges — un lieu emblématique, empreint d’histoire et de charme.
Paris 1st – Place Dauphine
A rare and prestigious address. In the heart of the Île de la Cité, on the legendary Place Dauphine, this charming pied-à-terre is located on the third floor of an elegant 17th-century building, beautifully maintained and steeped in history.
With two large windows overlooking Place Dauphine, the apartment enjoys an unobstructed view of the square and offers a bright, peaceful atmosphere.
With a surface area of 23.78 sqm, it features a pleasant living area, a fully equipped kitchen, a shower room with toilet, and ample built-in storage.
This property stands out for its authentic character, its historical charm, and its exceptional location in the very heart of Paris.
Built under Henri IV in the early 17th century, Place Dauphine was the second royal square of the capital, after Place des Vosges — a place steeped in history, elegance, and timeless appeal.",Paris 1,29981.08,48.8618779,2.3374139
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-20-75020/1861963,Achat :Appartement T2- Paris 20 - Paris (75),Appartement T2,- Paris 20 - Paris (75),363650,49.42,2,"Paris 20e – 42 rue de l’Isle-Adam
Appartement deux pièces au 4e étage avec cave
Situé dans une rue calme du 20e arrondissement, cet appartement de deux pièces principales se trouve au quatrième étage d’un immeuble bien entretenu.
Il se compose d’un séjour, d’une chambre, d’une cuisine, de water-closets, d’une salle de bains et d’un espace de rangement. L’ensemble offre une organisation fonctionnelle et un bon potentiel d’aménagement.
Le bien comprend également une cave privative située au premier sous-sol, rattachée au lot.
À proximité des commerces, des transports et de la vie de quartier, cet appartement convient aussi bien pour un premier achat que pour un investissement locatif.",Paris 20,7358.36,48.8618219,2.4010758
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-09-75009/1861962,Achat :Appartement T0- Paris 9 - Paris (75),Appartement T0,- Paris 9 - Paris (75),181820,19.0,1,"Paris 9ᵉ – Rue de Bellefond / Studio vendu loué – Idéal investisseur
Au calme absolu, en fond de cour d’un immeuble bien entretenu, charmant studio en rez-de-chaussée, vendu occupé** (bail en cours).
Il se compose d’une pièce de vie avec coin cuisine, d’un espace sanitaire.
Bien rare dans ce secteur recherché du 9ᵉ arrondissement, à proximité immédiate des commerces, transports et de la rue du Faubourg Poissonnière. Loué 470€ par mois
Un placement sécurisé dans un quartier dynamique.",Paris 9,9569.47,48.8770673,2.3379172
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-11-75011/1863490,Achat :Appartement T2- Paris 11 - Paris (75),Appartement T2,- Paris 11 - Paris (75),690000,58.41,2,"PARIS 11ème arrondissement - Métro RICHARD LENOIR - Dans un immeuble des années 90, avec gardien, au quatrième étage par ascenseur, appartement en bon état d'entretien de DEUX PIECES PRINCIPALES de 58,41 m² composé pour la partie réception : une entrée avec placard, un wc, une cuisine, un séjour, et pour la partie nuit : une chambre, un dressing et une salle de bains. Lumineux. Double vitrage. Un emplacement de parking et une cave complètent ce bien. Chauffage collectif mais facturé à la consommation réelle. PRIX : 690.000 euros (en ce compris les honoraires de négociation d'un montant de 31.603 euros TTC).",Paris 11,11813.05,48.8600808,2.3781399
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-04-75004/1808391,Achat :Appartement T2- Paris 4 - Paris (75),Appartement T2,- Paris 4 - Paris (75),619900,47.38,2,"au cœur du 4ème arrondissement, à deux pas de la Place de la Bastille et des quais de Seine Boulevard Bourdon :
Situé au 4ème étage avec ascenseur d’un immeuble de caractère datant de 1880, ce très bel appartement de 47 m² séduit par son élégance et ses prestations soignées.
Il se compose d’une entrée , d’une cuisine équipée, d’un lumineux salon-séjour aux beaux volumes, d’un espace chambre confortable et d’une salle d’eau avec WC. Aucun travaux n’est à prévoir : vous n’aurez plus qu’à poser vos valises.
Une cave complète ce bien rare.
Charges annuelles maîtrisées : 1 240 €.
Atouts de situation : Métro Bastille à seulement 3 minutes à pied, Gare de Lyon à 10 minutes, proximité immédiate des commerces, restaurants et des berges de Seine.
Un pied-à-terre idéal ou une résidence principale de qualité dans un quartier recherché de Paris.",Paris 4,13083.58,48.8541478,2.3568079
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-03-75003/1869707,Achat :Appartement T1- Paris 3 - Paris (75),Appartement T1,- Paris 3 - Paris (75),410000,30.17,1,"PARIS 2ème - VIVIENNE-GAILLON - DERNIER ETAGE - STUDIO 30M²
Entre l'Opéra Garnier et La Bourse, dans un très bel immeuble ancien, au dernier étage par ascenseur, nous vous proposons un charmant studio de 30.17 m² loi carrez, lumineux, composé d'un grand séjour avec cuisine ouverte, une salle de bains avec WC.
Charme de l'ancien avec poutres.
Petite cave .
Charges annuelles : 1176€
Dpe : G/C
Copropriété de 48 lots.",Paris 3,13589.66,48.8626858,2.3586866
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-16-75016/1807356,Achat :Appartement T4- Paris 16 - Paris (75),Appartement T4,- Paris 16 - Paris (75),970000,97.1,4,"Rue Scheffer, au deuxième étage en ascenseur d'un immeuble années 50 de bonne facture gardienné et sécurisé, un appartement familial au calme absolu d'une surface de 97,1 m² loi Carrez.
Exposé entièrement sur une vaste cour ensoleillée, ce bien lumineux se compose de : une entrée avec vestiaire (possibilité d'un second toilette), un vaste double séjour salon - salle à manger, une cuisine dinatoire attenante, deux chambres sur cour (possibilité d'une troisième chambre à la place de la salle à manger), une salle de bains, des toilettes séparés (seconde salle d'eau possible) et de nombreux rangements.  Doté d'un plan compact et adaptable, cet appartement ensoleillé offre un très bon potentiel après rénovation. Proche des écoles de prestige du quartier (Saint Louis de Gonzagues, La Tour, Saint Jean de Passy, sectorisation Janson de Sailly) et des commerces de bouche de la rue de Passy et de la rue de la Pompe, il est parfait pour une famille à la recherche d'un bien agréable dans ce quartier prisé.
En annexe : Possibilité d'acquérir en sus du prix un emplacement de parking au sous-sol de l'immeuble",Paris 16,9989.7,48.854928,2.2553299
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-16-75016/1869688,Achat :Appartement T5- Paris 16 - Paris (75),Appartement T5,- Paris 16 - Paris (75),2315000,188.44,5,"PARIS 16 / PASSY - APPARTEMENT HAUSSMANNIEN 5 PIÈCES AVEC BALCON AU CALME + CAVE
Exclusivité. Parc de Passy, rare sur le marché. Au sein d'un immeuble de 1926 parfaitement entretenu, dans un environnement verdoyant. Un bel appartement familial traversant de 5 pièces principales de 190,42,m² habitables (188,44m² loi Carrez) au 1er étage par ascenseur. Baigné de lumière, il est composé d'une galerie d'entrée, double-séjour (34m²) donnant sur un balcon, 3 chambres (entre 15 et 33m² avec possibilité 4ème), balcon sur le jardin de l'Ambassade de Turquie, salle à manger, 3 salles de bains, plusieurs WC et cuisine dinatoire. Nombreux rangements, fenêtres dans toutes les pièces.
Très belle hauteur sous plafond : 3,65m
Charme de l'ancien préservé : Parquet, moulures, cheminées.
Double-exposition OUEST sur rue et EST sur cour. Très calme.
Grande cave au sous-sol de l'immeuble.
Chauffage et eau chaude collectifs GAZ (chaudière neuve 2024).
Possibilité d’acquérir en sus du prix un studio de 17m2 au dernier étage avec vue imprenable sur la Tour Eiffel.
Charges : 1.097€/mois - Taxe Foncière : 3.613€/an
DPE : Classe E (285kwH/m²/an) / GES : Classe E (63kgCO²/m²/an)
Quartier très recherché. Tout à proximité immédiate : Parc de Passy, Métro, Commerces du Village Passy-Muette, Quais de Seine. À visiter sans tarder !
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques.",Paris 16,12285.08,48.854928,2.2553299
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-18-75018/1814919,Achat :Appartement T2- Paris 18 - Paris (75),Appartement T2,- Paris 18 - Paris (75),271999,38.2,2,"PARIS XVIIIème Village Ramey - Exclusivité. Blotti dans une petite rue piétonne remontant vers le Sacré-Coeur, un ancien et élégant hôtel particulier de 3 niveaux abrite cet studio venant tout juste de bénéficier d'importants travaux de rénovation. Seul au rez-de-chaussée et ne donnant que sur une petite rue piétonne, ce bien profite d'un environnement très calme. Opposée à la rue une pièce aveugle de 9m² peut faire office de chambre. L'appartement tout comme les parties communes viennent tout juste de bénéficier d'une rénovation d'envergure. L'intérieur du bien nécessite seulement un travail de finition et de décoration. Le projet d'un architecte d'intérieur est à disposition. Interphone/Digicode - Pas d'ascenseur - Copropriété de 4 lots à usage d'habitation - Porte et fenêtres neuves - M12 'Caulaincourt' à 650m - M4 'Château Rouge' à 300m",Paris 18,7120.39,48.8916223,2.3479768
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-18-75018/1809724,Achat :Appartement T3- Paris 18 - Paris (75),Appartement T3,- Paris 18 - Paris (75),490000,52.61,3,"PARIS XVIIIème Village Ramey - Exclusivité. Blotti dans une petite rue piétonne remontant vers le Sacré-Coeur, un ancien et élégant hôtel particulier de 3 niveaux abrite cet appartement traversant de 3 pièces principales. Seul à l'étage, ce dernier profite d'un environnement on ne peut plus calme et de panoramas assez ouverts et arborés. L'appartement tout comme les parties communes viennent tout juste de bénéficier d'une rénovation de haute facture. L'intérieur du bien requiert des finitions ainsi que d'être décoré. Le projet d'un architecte d'intérieur est d'ailleurs à disposition. Interphone/Digicode - Pas d'ascenseur - 2ème étage/3 - Copropriété de 4 lots à usage d'habitation - Remise - Porte blindée - Fenêtres neuves - M12 'Caulaincourt' à 650m - M4 'Château Rouge' à 300m.",Paris 18,9313.82,48.8916223,2.3479768
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-15-75015/1849419,Achat :Appartement T3- Paris 15 - Paris (75),Appartement T3,- Paris 15 - Paris (75),842000,75.01,3,"Exclusivité Convention. Au septième et dernier étage en ascenseur d'une copropriété récente à l'abri des regards, un appartement d'une surface de 75,01 m² sans vis-à-vis. Cet appartement lumineux exposé Ouest se compose de : une entrée, un séjour avec une large baie vitrée ouvrant sur un balcon filant vue Tour Eiffel, une cuisine séparée, deux chambres, une salle de bains, toilettes, dressing.
Cet appartement baigné de lumière au calme absolu et aux vues dégagées offre un plan optimisé.
En annexe, une cave.
Possibilité d'acquérir une place de parking double dans l'immeuble.",Paris 15,11225.17,48.8414302,2.2961649
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-15-75015/1869462,Achat :Appartement T1- Paris 15 - Paris (75),Appartement T1,- Paris 15 - Paris (75),128640,14.0,1,"Studio situé dans un bel immeuble ancien, parfaitement entretenu, au cinquième et dernier étage avec ascenseur, comprenant pièce principale, petit cuisine équipée, salle d'eau avec sanibroyeur. Très calme, sur cour.
Travaux de rénovation à prévoir.
Idéalement situé, à quelques minutes à pieds de la porte de Versailles et du palais des expositions ainsi que du Métro Convention.",Paris 15,9188.57,48.8414302,2.2961649
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-10-75010/1720238,Achat :Appartement T2- Paris 10 - Paris (75),Appartement T2,- Paris 10 - Paris (75),573000,61.99,2,"Notaire vend – 2 pièces de 62 m² – Paris 10ᵉ
Adresse : 1 Rue Chaudron / 241 Rue du Faubourg Saint-Martin
Transports : Métro Louis Blanc (ligne 7) – Lignes 2 & 5 à proximité
Situé au 3ᵉ étage avec ascenseur d’un immeuble ancien, cet appartement traversant comprend :
Séjour exposé Nord-Ouest avec parquet stratifié.
Cuisine équipée exposée Sud.
Chambre avec moquette et dressing intégré.
Salle de bain et WC séparés.
Double vitrage PVC dans toutes les pièces.
Traversant Nord-Ouest / Sud, ventilation naturelle.
Cave en sous-sol.
Charges de copropriété : 179 €/mois
Taxe foncière : 1 075 €/an
DPE : D
Appartement prêt à emménager, aucun travaux à prévoir.
Emplacement central, proche commerces et transports.
Convient pour résidence principale ou investissement locatif.",Paris 10,9243.43,48.8760081,2.360445
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-01-75001/1843859,Achat :Appartement T1- Paris 1 - Paris (75),Appartement T1,- Paris 1 - Paris (75),265000,16.0,1,"PARIS 1er - Rue du Jour - Situé au dernier étage d’une jolie copropriété bien entretenue, ce studio plein de charme offre une surface totale de 23,63 m² (dont 16,03 m² Carrez et 7,6 m² sous 1m80). Aménagé avec goût, il se compose d’une pièce de vie lumineuse avec cuisine équipée et fonctionnelle, d’un dressing et d’une salle de bain avec WC à l’étage, l’appartement est optimisé, bien décoré et prêt à vivre — aucun travaux à prévoir ! Ce duplex plein de caractère, niché dans une rue recherchée du 1er arrondissement, allie cachet parisien et emplacement d’exception : à deux pas du Forum des Halles, de la rue Montorgueil et des transports. Tantièmes : 186/10000èmes.
Idéal pied-à-terre, investissement locatif ou premier achat ! Pas de procédure en cour.",Paris 1,16562.5,48.8618779,2.3374139
