Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-11-75011/1776108,Achat :Appartement T2- Paris 11 - Paris (75),Appartement T2,- Paris 11 - Paris (75),315000,32.77,1,"Situé rue Léon, Frot, au pied métro Charonne, se trouve ce 2 pièces d’une superficie de 32,77m2 au 3ème et dernier étage sans ascenseur.
Il se compose d’un séjour, d'une cuisine séparée, d'une chambre, puis une salle de bain avec toilette.
L’appartement exclusivement sur une cour, au calme.
Exposition SUD
L’appartement dispose d’une cave.
PLAN EN DERNIERE PHOTO"
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-05-75005/1770700,Achat :Appartement T2- Paris 5 - Paris (75),Appartement T2,- Paris 5 - Paris (75),418000,32.56,1,"Au cœur du 5ème Arrondissement, secteur Henri IV / Panthéon, de nombreux lieux d’enseignement (Ecole Polytechnique, Sorbonne, lycée Louis-le-Grand) et de toutes les commodités : venez découvrir cet appartement T2 de 32.56 m² Carrez au 3ème étage comprenant entrée, séjour et chambre en façade sur rue, cuisine indépendante aménagée et équipée, et salle d’eau avec wc.
A voir sans attendre !
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-11-75011/1633064,Achat :Appartement T0- Paris 11 - Paris (75),Appartement T0,- Paris 11 - Paris (75),235000,22.49,1,"Le studio est situé au deuxième étage de l'immeuble et comprend une entrée, une cuisine, un séjour, une salle de bains ainsi que des WC séparés.
Le chauffage est assuré par un système électrique."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-11-75011/1854782,Achat :Appartement T4- Paris 11 - Paris (75),Appartement T4,- Paris 11 - Paris (75),850000,92.0,3,"Situé au 16 rue des Bouvines, au 7ᵉ étage d'un immeuble sécurisé avec gardien, ascenseur et espaces verts, cet appartement familial de 4 pièces principales offre une surface généreuse et bien agencée avec vue dégagée et belle luminosité.
L'appartement se compose d'une entrée avec rangements, d'un séjour spacieux, d'une cuisine indépendante, de trois chambres confortables (, d'un dressing , d'une salle de bains avec WC, d'une douche séparée et d'un WC indépendant.
De nombreux placards intégrés optimisent l'espace.
Une cave complète le bien.
Parking disponible en supplément.
L'appartement offre un fort potentiel pour un projet familial, dans un environnement calme et recherché du quartier, à proximité immédiate des établissements scolaires.
Transports à proximité :
Métros Nation (lignes 1, 2, 6, 9 et RER A)  à quelques minutes à pied, ainsi que plusieurs lignes de bus desservant l'ensemble de Paris.
Visite sur rendez-vous au 0610185648"
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-18-75018/1867848,Achat :Appartement T3- Paris 18 - Paris (75),Appartement T3,- Paris 18 - Paris (75),606100,68.72,1,"Situé au cœur d’une jolie impasse Montmartroise, venez découvrir ce charmant appartement en rez de chaussé  . Il se compose de :
Double séjour, très lumineux, avec belle hauteur sous plafond — un vrai caractère parisien.
Cuisine séparée (offrant un espace distinct et fonctionnel).
Une chambre, confortable et calme.
Nombreux rangements Gardien à demeure
Cet appartement séduit par son charme authentique et ses volumes généreux, typiques des logements d’époque. Son exposition traversante lui confère une belle luminosité naturelle — un atout rare dans ce type d’immeuble."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-15-75015/1848169,Achat :Appartement T2- Paris 15 - Paris (75),Appartement T2,- Paris 15 - Paris (75),455800,44.99,1,"- EXCLUSIVITE -Paris 15ème à proximité immédiate du métro Lourmel ( ligne 8), dans un immeuble récent année 1970 , au 7ème étage avec ascenseur.
Ce très bel appartement de 2 pièces très lumineux  composé d'une entrée avec un petit  dressing , un beau séjour avec cuisine américaine en parfait état offrant une magnifique vue dégagée , une chambre avec sa salle de bains attenante , un wc indépendant , un petit placard , une belle cave avec porte blindée ainsi qu'un grand emplacement de parking pour deux petit véhicules.
Belle vue Tour Eiffel , à proximité de tous les commerces et toutes commodités.
Le bien est en bon état et très agréable idéal jeune famille ou très beau pied à terre.
très calme et lumineux."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-04-75004/1860305,Achat :Appartement T0- Paris 4 - Paris (75),Appartement T0,- Paris 4 - Paris (75),1091000,72.02,1,"Idéalement situé entre Saint-Paul et Bastille, au cœur du quartier très recherché du Marais, cet appartement de charme se trouve au 1er étage avec ascenseur d’un bel immeuble ancien parfaitement entretenu.
Entièrement refait par un architecte avec des prestations de grande qualité, le bien séduit par son parquet d’origine restauré, ses cheminées, ainsi que de nombreux éléments authentiques sublimés par une rénovation contemporaine.
Il se compose d’un double séjour, d’une chambre, d’un bureau, d’une cuisine indépendante, d’une salle de bain avec WC, ainsi qu’un WC séparé. Les volumes, l’élégance des matériaux et le soin apporté aux finitions confèrent à cet appartement une atmosphère raffinée et chaleureuse.
Une cave complète ce bien rare à la vente."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-08-75008/1828548,Achat :Appartement T0- Paris 8 - Paris (75),Appartement T0,- Paris 8 - Paris (75),95000,9.9,1,"Appartement situé à Paris 8e Arrondissement, d'une surface de 11.91 m² et d'une surface Carrez de 9.9 m².
Couloir de 3.66m² pièce de 6.24m² avec douche
Kitchenette à installer
WC commun avec le studio situé à coté
Bien vendu soumis au statut de la copropriété."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-14-75014/1847665,Achat :Appartement T2- Paris 14 - Paris (75),Appartement T2,- Paris 14 - Paris (75),249140,32.51,2,"Situé au 197 rue Raymond Losserand, dans le 14e arrondissement de Paris, cet appartement de 2 pièces offre une surface de 32,51 m² et est actuellement loué.
Il se trouve au 2ᵉ étage d’un immeuble bien entretenu.
Il se compose d’une entrée, d’une cuisine indépendante, d’un séjour lumineux, d’une chambre, ainsi que d’une salle de bains avec WC.
À seulement 300 mètres du métro Porte de Vanves (ligne 13), l’appartement bénéficie d’un emplacement idéal, bien desservi par les transports en commun et proche de toutes commodités.
Actuellement loué : 777 € / mois + 66 € de provisions sur charges
Chauffage électrique
Taxe foncière : 456 € / an
Charges de copropriété : 422 € / trimestre
Ce bien représente une opportunité d’investissement locatif dans un quartier dynamique, bien desservi par les transports et proche de toutes commodités."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-18-75018/1829507,Achat :Appartement T2- Paris 18 - Paris (75),Appartement T2,- Paris 18 - Paris (75),299250,30.81,1,"Appartement deux pièces, secteur Lamarck - Paris 18ème
L'appartement se situe dans une jolie copropriété à 50m du métro Lamarck Caulaincourt ( rue de la Fontaine du But ), au 3ème étage par escalier.
Il se compose d'une entrée, d'une salle de bain avec commodité et douche, une cuisine ouverte sur le salon et une chambre donnant sur rue.
Une cave complète ce bien.
Charge de copropriété annuelles: 1 500€"
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-16-75016/1860364,Achat :Appartement T1- Paris 16 - Paris (75),Appartement T1,- Paris 16 - Paris (75),162500,13.15,1,"Située dans le quartier Porte-Dauphine, à proximité immédiate de toutes les commodités et à deux pas de la place et des jardins du Trocadéro.
La studette comprend une pièce principale avec placard, un dégagement avec kitchenette, et une salle d’eau avec WC, pour une superficie Loi Carrez de 13,15 m². Elle est située au 2ᵉ étage avec ascenseur, exposée à l’Ouest, et donne sur un toit végétalisé.
Secteur recherché du 16ᵉ arrondissement, bien desservi par plusieurs lignes de métro et proche des commerces. L’immeuble de bon standing avec ascenseur se trouve à environ 300 mètres de la station Trocadéro (lignes 6 et 9) et 650 mètres de la station Victor Hugo (ligne 2).
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-18-75018/1866508,Achat :Appartement T2- Paris 18 - Paris (75),Appartement T2,- Paris 18 - Paris (75),545000,65.17,1,"Cet appartement lumineux se situe dans un bel immeuble au 3ème étage par ascenseur, dans une rue calme face au Square Henri Sauvage.
Très bonne configuration (cf plan)
Une entrée, salon, salle à manger, un couloir qui dessert la cuisine, les wc, la salle de douche en enfin la chambre côté square.
Une cave complète ce bien."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-14-75014/1661136,Achat :Appartement T1- Paris 14 - Paris (75),Appartement T1,- Paris 14 - Paris (75),220900,22.51,1,"Proche métro, bus,  gare, commerces, université...
l'immeuble se situe à coté d'un parc agréable,
très lumineux ce T1  d'environ 22,51m² se compose:
entrée sur le site par carte, de l'immeuble par code,
le studio: entrée, kitchenette donnant sur pièce de vie (avec rangement), salle de bains, wc,
double vitrage, volets roulants, beau parquet,
bon potentiel
LIBRE AU 1JANVIER 2027
Frais annuel copro : 1600€
Loyer annuel : 8580€  / 960€ charges (provision),
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr"
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-06-75006/1576060,Achat :Appartement T3- Paris 6 - Paris (75),Appartement T3,- Paris 6 - Paris (75),1185000,69.0,1,"EXCLUSIVITÉ – Rue Mazarine / Paris 6
Au 3ᵉ étage d’un immeuble du XVIIIᵉ siècle, appartement traversant, calme et lumineux.
Entrée, vaste séjour de 42 m² avec cheminée, cuisine ouverte équipée, chambre, salle de bains, WC séparés.
Buanderie indépendante à l’étage inférieur.
Tomettes anciennes – Belle hauteur sous plafond – Lumineux et traversant
Une adresse recherchée au cœur de Saint-Germain-des-Prés."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-16-75016/1780548,Achat :Appartement T5- Paris 16 - Paris (75),Appartement T5,- Paris 16 - Paris (75),1160000,81.0,2,"PLACE URUGUAY – Paris 16ᵉ limite 8e
Au 2ᵉ étage d’un immeuble de bon standing avec gardien, appartement traversant de 80,65 m², bénéficiant d’une belle luminosité grâce à ses grandes baies vitrées et à son exposition Est/Ouest.
Il comprend : une entrée, un séjour de 30 m², une cuisine indépendante, deux chambres (possibilité d’en créer une troisième), une salle de bains avec WC, une salle d’eau avec WC, ainsi qu’un balcon au calme.
Une cave complète ce bien.
Parking en sus.
Charges : 215 €/mois
DPE : Classe D – GES : Classe D"
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-03-75003/1866734,Achat :Appartement T2- Paris 3 - Paris (75),Appartement T2,- Paris 3 - Paris (75),350000,30.0,1,"Boulevard Beaumarchais
Appartement à rénover en sous-plex sur cour de 30 m² exposé sud.
RDC sous une hauteur de 3,40 m : Entrée, salon avec point d'eau.
En sous-sol sous une hauteur de 2,55 m : une cuisine, une chambre donnant sur accès terrasse, un dégagement, une salle de bain.
Un espace de stockage à coller à l'appartement de 19 m² et une cave complètent l'appartement.
Charges annuelles : 520€ & taxe foncière : 664€
Non soumis au DPE car absence de chauffage.
Place des Vosges à proximité.
Transports : à proximité immédiate du métro Chemin Vert ligne 8, Bréguet - Sabin ligne 5, Bastille."
75,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/paris-03-75003/1861405,Achat :Appartement T5- Paris 3 - Paris (75),Appartement T5,- Paris 3 - Paris (75),1150000,110.0,3,"Notaire vend un appartement familial de type 4/5 - 110.88 m² - Paris 3ème
Emplacement privilégié dans le cœur de Paris, à deux pas du Marais, dans un immeuble Haussmannien dont la façade a été récemment rénovée.
Cet appartement familial chaleureux de 110.88 m² Carrez, situé au 1er étage avec ascenseur au 9 rue Greneta (75003 Paris), est composé de deux lots de copropriété et offre de nombreuses possibilités d'aménagement. Il se trouve à proximité immédiate du quartier historique et dynamique du Marais, avec ses commerces, restaurants, transports et écoles.
Les atouts de ce bien :
•	Un double séjour lumineux de 33.73 m², idéal pour les moments conviviaux
•	Trois chambres spacieuses (21.20 m², 14.52 m² et 9.51 m²), pour un confort optimal en famille, la plus grande pouvant être facilement détachée pour restituer le lot initial, offrant ainsi la possibilité de créer un espace plus modulable selon vos besoins.
•	Un bureau indépendant de 8.44 m², parfait pour le télétravail ou un espace de créativité.
•	Cuisine séparée de 7.70 m², fonctionnelle et bien agencée.
•	Deux salles d'eau (une avec WC, l'autre avec baignoire), ainsi qu'un WC séparé, pour plus de confort au quotidien.
Détail des surfaces de l’appartement :
•	Entrée : 6.87 m²
•	Double séjour : 33.73 m²
•	Chambre 1 : 21.20 m² (détachable, lot distinct existant au règlement de copropriété)
•	Salle d’eau / WC : 2.26 m²
•	Chambre 2 : 14.52 m²
•	Salle de bains : 4.48 m²
•	Cuisine : 7.70 m²
•	W.C : 1.12 m²
•	Dégagement : 1.05 m²
•	Bureau : 8.44 m²
•	Chambre 3 : 9.51 m²
Chauffage et eau chaude individuels, permettant une gestion optimisée de vos dépenses.
Un bien avec un fort potentiel : ce bien offre un espace de vie modulable, tout en conservant un aménagement très fonctionnel. Idéal pour une famille, mais également pour un investisseur cherchant à valoriser deux lots distincts dans une copropriété bien entretenue.
Ne manquez pas cette occasion unique de vivre au cœur de Paris, dans un cadre calme et privilégié !
Contactez-nous dès maintenant pour organiser une visite !
Mentions Loi Alur :
- Bien soumis au régime de la copropriété.
- Nombre de lots dans l'immeuble : 104
- Nombre de copropriétaires : en attente.
- Montant moyen de la quote-part du budget prévisionnel payé par le vendeur correspondant aux dépenses courantes : 4003 euros dont fond
travaux.
- Pas de procédure d'alerte ni de redressement.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr"
